"","trait.x","gene_ID","eQTL_chr","pos","eQTL_start","eQTL_end","min_eQTL_LOD","max_eQTL_LOD","gene_CHROM","gene_start","gene_end","trait.y","chrom","subject","AGI","At_symbol","model","B.napus_GO_term","GO_des","QTL_start","QTL_end","eQTL_genetic_start","eQTL_genetic_end","QTL_genetic_start","QTL_genetic_end"
"72","BnaA01g06230D","BnaA01g06230D","chrA01",46.27096307,1043044,2786808,4.98166647642978,7.91205686663016,"chrA01",2891751,2892428,"Behenic_acid","A01","AT4G30900.1","AT4G30900"," DNAse I-like superfamily protein ","scanone",NA,NA,1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"73","BnaA01g06300D","BnaA01g06300D","chrA01",37.50586335,1671382,2368420,12.9483856356505,15.4572545381072,"chrA01",2907306,2908275,"Behenic_acid","A01","AT4G30830.1","AT4G30830"," Protein of unknown function, DUF593 ","scanone",NA,NA,1665566,5352789,37.50586335,37.50586335,33.85324508,86.54685233
"74","BnaA01g06320D","BnaA01g06320D","chrA01",46.27096307,1572757,2786808,3.60899660902915,5.47060741332763,"chrA01",2911963,2914412,"Behenic_acid","A01","AT4G30810.1","AT4G30810"," serine carboxypeptidase-like 29 ","scanone","GO:0004185;GO:0006508","serine-type carboxypeptidase activity;proteolysis",1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"75","BnaA01g06380D","BnaA01g06380D","chrA01",43.34341851,2062570,2368420,12.3512760962592,16.6515031816305,"chrA01",2942292,2944903,"Behenic_acid","A01","AT2G24050.1","AT2G24050"," MIF4G domain-containing protein / MA3 domain-containing protein ","scanone","GO:0003677;GO:0003723;GO:0005488;GO:0005515;GO:0016070","DNA binding;RNA binding;binding;protein binding;RNA metabolic process",1665566,5352789,43.34341851,43.34341851,33.85324508,86.54685233
"76","BnaA01g06420D","BnaA01g06420D","chrA01",47,2404407,2788985,56.1025077664433,74.0895273977933,"chrA01",2972293,2974442,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,47,47,33.85324508,86.54685233
"77","BnaA01g06440D","BnaA01g06440D","chrA01",46,2252662,2786808,72.5836075229515,104.30259467206,"chrA01",2980759,2982419,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,46,46,33.85324508,86.54685233
"78","BnaA01g06460D","BnaA01g06460D","chrA01",46.27096307,2252662,2786808,15.2208769771904,18.258382553541,"chrA01",2990692,2992674,"Behenic_acid","A01","AT2G24050.1","AT2G24050"," MIF4G domain-containing protein / MA3 domain-containing protein ","scanone","GO:0003677;GO:0003723;GO:0005488;GO:0005515;GO:0016070","DNA binding;RNA binding;binding;protein binding;RNA metabolic process",1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"79","BnaA01g06470D","BnaA01g06470D","chrA01",47.79983388,2106847,4318350,4.68351162765,9.05555780395766,"chrA01",2992811,2994786,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,47.79983388,47.79983388,33.85324508,86.54685233
"80","BnaA01g06480D","BnaA01g06480D","chrA01",46.27096307,2154659,2786808,11.9536932949078,14.158745579457,"chrA01",3000234,3000764,"Behenic_acid","A01",NA,NA,NA,"scanone","GO:0016021","integral component of membrane",1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"81","BnaA01g06490D","BnaA01g06490D","chrA01",39,1665566,4025865,3.80288136924862,5.92401309746961,"chrA01",3005981,3006709,"Behenic_acid","A01","AT4G30650.1","AT4G30650"," Low temperature and salt responsive protein family ","scanone","GO:0016021","integral component of membrane",1665566,5352789,39,39,33.85324508,86.54685233
"82","BnaA01g06540D","BnaA01g06540D","chrA01",80,2248131,5352789,7.54654128093277,12.5206097263407,"chrA01",3029631,3031140,"Behenic_acid","A01","AT4G30530.1","AT4G30530"," Class I glutamine amidotransferase-like superfamily protein ","scanone",NA,NA,1665566,5352789,80,80,33.85324508,86.54685233
"83","BnaA01g06550D","BnaA01g06550D","chrA01",80,2251227,5352789,6.73245004941861,8.69035932383776,"chrA01",3033307,3039576,"Behenic_acid","A01","AT4G30520.1","AT4G30520"," Leucine-rich repeat protein kinase family protein ","scanone","GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468","protein kinase activity;protein serine/threonine kinase activity;protein tyrosine kinase activity;ATP binding;protein phosphorylation",1665566,5352789,80,80,33.85324508,86.54685233
"84","BnaA01g06570D","BnaA01g06570D","chrA01",62,2252662,4318350,25.4586890629252,35.2801504144696,"chrA01",3044145,3046624,"Behenic_acid","A01","AT4G30500.1","AT4G30500"," Protein of unknown function (DUF788) ","scanone",NA,NA,1665566,5352789,62,62,33.85324508,86.54685233
"85","BnaA01g06610D","BnaA01g06610D","chrA01",44.43447948,1671382,4318350,5.32475341185447,8.11073093636109,"chrA01",3072466,3073755,"Behenic_acid","A01","AT4G30440.1","AT4G30440"," UDP-D-glucuronate 4-epimerase 1 ","scanone","GO:0000166;GO:0003824;GO:0005975;GO:0044237;GO:0050662","nucleotide binding;catalytic activity;carbohydrate metabolic process;cellular metabolic process;coenzyme binding",1665566,5352789,44.43447948,44.43447948,33.85324508,86.54685233
"86","BnaA01g06670D","BnaA01g06670D","chrA01",50.16055788,2063293,5352789,9.89997823516046,15.2510046945798,"chrA01",3095672,3099840,"Behenic_acid","A01","AT4G30360.1","AT4G30360"," cyclic nucleotide-gated channel 17 ","scanone","GO:0005216;GO:0006811;GO:0016020;GO:0055085","ion channel activity;ion transport;membrane;transmembrane transport",1665566,5352789,50.16055788,50.16055788,33.85324508,86.54685233
"87","BnaA01g06680D","BnaA01g06680D","chrA01",47,2170704,2252662,22.8929991224728,24.7820707586969,"chrA01",3102779,3105392,"Behenic_acid","A01","AT4G30350.1","AT4G30350"," Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein ","scanone",NA,NA,1665566,5352789,47,47,33.85324508,86.54685233
"88","BnaA01g06750D","BnaA01g06750D","chrA01",49,2106847,5352789,5.86901372508956,10.2243387074291,"chrA01",3132439,3133759,"Behenic_acid","A01","AT4G30270.1","AT4G30270"," xyloglucan endotransglucosylase/hydrolase 24 ","scanone","GO:0005618;GO:0005975;GO:0006073;GO:0016762;GO:0048046","cell wall;carbohydrate metabolic process;cellular glucan metabolic process;xyloglucan:xyloglucosyl transferase activity;apoplast",1665566,5352789,49,49,33.85324508,86.54685233
"89","BnaA01g06910D","BnaA01g06910D","chrA01",44.43447948,487862,4318350,3.12303761829124,8.3447080863826,"chrA01",3255750,3258976,"Behenic_acid","A01","AT4G30080.1","AT4G30080"," auxin response factor 16 ","scanone","GO:0003677;GO:0005634;GO:0009725;GO:0046983","DNA binding;nucleus;response to hormone;protein dimerization activity",1665566,5352789,44.43447948,44.43447948,33.85324508,86.54685233
"90","BnaA01g06940D","BnaA01g06940D","chrA01",46.27096307,2154659,2786808,7.80292092045987,10.1880722507642,"chrA01",3267222,3270627,"Behenic_acid","A01","AT4G30020.1","AT4G30020"," PA-domain containing subtilase family protein ","scanone","GO:0004252;GO:0005618;GO:0006508;GO:0016020;GO:0042802;GO:0043086","serine-type endopeptidase activity;cell wall;proteolysis;membrane;identical protein binding;negative regulation of catalytic activity",1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"91","BnaA01g06950D","BnaA01g06950D","chrA01",46.27096307,2252662,2786808,38.9823429552237,47.2643799955889,"chrA01",3275109,3276476,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"92","BnaA01g07610D","BnaA01g07610D","chrA01",76,3969347,4081437,11.8881269186828,37.2063371475921,"chrA01",3560942,3563910,"Behenic_acid","A01","AT4G29220.1","AT4G29220"," phosphofructokinase 1 ","scanone","GO:0003872;GO:0005524;GO:0005945;GO:0006002;GO:0006096","6-phosphofructokinase activity;ATP binding;6-phosphofructokinase complex;fructose 6-phosphate metabolic process;glycolytic process",1665566,5352789,76,76,33.85324508,86.54685233
"93","BnaA01g07660D","BnaA01g07660D","chrA01",79,1392606,5352789,3.92030141731533,6.68229832326889,"chrA01",3598211,3603053,"Behenic_acid","A01","AT4G29160.1","AT4G29160"," SNF7 family protein ","scanone","GO:0015031","protein transport",1665566,5352789,79,79,33.85324508,86.54685233
"94","BnaA01g07810D","BnaA01g07810D","chrA01",50.16055788,2106847,5913291,6.75188270594086,9.20628882695686,"chrA01",3704599,3705565,"Behenic_acid","A01","AT4G29080.1","AT4G29080"," phytochrome-associated protein 2 ","scanone","GO:0005634;GO:0046983","nucleus;protein dimerization activity",1665566,5352789,50.16055788,50.16055788,33.85324508,86.54685233
"95","BnaA01g07820D","BnaA01g07820D","chrA01",46.27096307,702472,7987760,2.71224709378897,4.53779097489505,"chrA01",3705726,3707348,"Behenic_acid","A01","AT4G29070.1","AT4G29070"," Phospholipase A2 family protein ","scanone",NA,NA,1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"96","BnaA01g07830D","BnaA01g07830D","chrA01",80.46065496,3969347,5352789,6.52724352840548,11.9723028131194,"chrA01",3707418,3711315,"Behenic_acid","A01","AT4G29060.1","AT4G29060"," elongation factor Ts family protein ","scanone","GO:0003723;GO:0003746;GO:0005515;GO:0005622;GO:0006414","RNA binding;translation elongation factor activity;protein binding;intracellular;translational elongation",1665566,5352789,80.46065496,80.46065496,33.85324508,86.54685233
"97","BnaA01g07860D","BnaA01g07860D","chrA01",78,3721293,3969347,47.9941204788198,61.7801324317713,"chrA01",3720304,3722721,"Behenic_acid","A01","AT4G29040.1","AT4G29040"," regulatory particle AAA-ATPase 2A ","scanone","GO:0000166;GO:0005524;GO:0005737;GO:0016787;GO:0017111;GO:0030163","nucleotide binding;ATP binding;cytoplasm;hydrolase activity;nucleoside-triphosphatase activity;protein catabolic process",1665566,5352789,78,78,33.85324508,86.54685233
"98","BnaA01g07890D","BnaA01g07890D","chrA01",68,2209595,5352789,8.3270684128892,12.5096161932066,"chrA01",3731283,3731878,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,68,68,33.85324508,86.54685233
"99","BnaA01g07910D","BnaA01g07910D","chrA01",78,3721293,3969347,22.3023840685455,29.0664620831803,"chrA01",3737025,3741726,"Behenic_acid","A01","AT4G29010.1","AT4G29010"," Enoyl-CoA hydratase/isomerase family ","scanone","GO:0000166;GO:0003824;GO:0003857;GO:0006631;GO:0008152;GO:0016491;GO:0050662;GO:0055114","nucleotide binding;catalytic activity;3-hydroxyacyl-CoA dehydrogenase activity;fatty acid metabolic process;metabolic process;oxidoreductase activity;coenzyme binding;oxidation-reduction process",1665566,5352789,78,78,33.85324508,86.54685233
"100","BnaA01g08140D","BnaA01g08140D","chrA01",78,3969347,5352789,23.6291451692197,37.5236270585105,"chrA01",3852505,3856474,"Behenic_acid","A01","AT4G28760.1","AT4G28760"," Protein of unknown function (DUF3741) ","scanone",NA,NA,1665566,5352789,78,78,33.85324508,86.54685233
"101","BnaA01g08150D","BnaA01g08150D","chrA01",79,4081437,5352789,3.01960981107885,6.95771304397085,"chrA01",3861058,3864573,"Behenic_acid","A01","AT4G28750.1","AT4G28750"," Photosystem I reaction centre subunit IV / PsaE protein ","scanone","GO:0009522;GO:0009538;GO:0015979","photosystem I;photosystem I reaction center;photosynthesis",1665566,5352789,79,79,33.85324508,86.54685233
"102","BnaA01g08160D","BnaA01g08160D","chrA01",15.99980199,77632,5913291,0.244948096791941,4.23301921050244,"chrA01",3864644,3866157,"Behenic_acid","A01","AT4G28730.1","AT4G28730"," Glutaredoxin family protein ","scanone","GO:0009055;GO:0015035;GO:0045454","electron carrier activity;protein disulfide oxidoreductase activity;cell redox homeostasis",1665566,5352789,15.99980199,15.99980199,33.85324508,86.54685233
"103","BnaA01g08260D","BnaA01g08260D","chrA01",79.57860586,3721293,4025865,19.9240628116827,24.5862039074339,"chrA01",3935996,3937009,"Behenic_acid","A01",NA,NA,NA,"scanone","GO:0009523;GO:0009654;GO:0015979;GO:0016020","photosystem II;photosystem II oxygen evolving complex;photosynthesis;membrane",1665566,5352789,79.57860586,79.57860586,33.85324508,86.54685233
"104","BnaA01g08270D","BnaA01g08270D","chrA01",80.16646755,3969347,5352789,14.677576890673,24.9140158476597,"chrA01",3939095,3942270,"Behenic_acid","A01","AT4G28650.1","AT4G28650"," Leucine-rich repeat transmembrane protein kinase family protein ","scanone","GO:0004672;GO:0004674;GO:0004713;GO:0005515;GO:0005524;GO:0006468","protein kinase activity;protein serine/threonine kinase activity;protein tyrosine kinase activity;protein binding;ATP binding;protein phosphorylation",1665566,5352789,80.16646755,80.16646755,33.85324508,86.54685233
"105","BnaA01g08290D","BnaA01g08290D","chrA01",81,3969347,5352789,21.6768773660399,28.8395147601737,"chrA01",3945372,3948016,"Behenic_acid","A01","AT4G28630.1","AT4G28630"," ABC transporter of the mitochondrion 1 ","scanone","GO:0000166;GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0017111;GO:0055085","nucleotide binding;ATP binding;transport;integral component of membrane;ATPase activity;nucleoside-triphosphatase activity;transmembrane transport",1665566,5352789,81,81,33.85324508,86.54685233
"106","BnaA01g08300D","BnaA01g08300D","chrA01",86.54685233,1392606,6174379,2.13182309990369,4.30278449846743,"chrA01",3948585,3951254,"Behenic_acid","A01","AT4G28610.1","AT4G28610"," phosphate starvation response  1 ","scanone","GO:0003677;GO:0003682","DNA binding;chromatin binding",1665566,5352789,86.54685233,86.54685233,33.85324508,86.54685233
"107","BnaA01g08310D","BnaA01g08310D","chrA01",77,4081437,5352789,7.55446479115564,12.2527137182854,"chrA01",3951346,3954393,"Behenic_acid","A01","AT4G28600.1","AT4G28600"," no pollen germination related 2 ","scanone","GO:0005515","protein binding",1665566,5352789,77,77,33.85324508,86.54685233
"108","BnaA01g08330D","BnaA01g08330D","chrA01",82,4195250,5352789,21.1188504775399,35.3380256083781,"chrA01",3966148,3969436,"Behenic_acid","A01","AT4G28540.1","AT4G28540"," casein kinase I-like 6 ","scanone","GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468","protein kinase activity;protein serine/threonine kinase activity;protein tyrosine kinase activity;ATP binding;protein phosphorylation",1665566,5352789,82,82,33.85324508,86.54685233
"109","BnaA01g08360D","BnaA01g08360D","chrA01",46.27096307,1392606,5352789,6.78330130893857,9.24341556260593,"chrA01",4012067,4014097,"Behenic_acid","A01","AT4G28510.1","AT4G28510"," prohibitin 1 ","scanone","GO:0016020","membrane",1665566,5352789,46.27096307,46.27096307,33.85324508,86.54685233
"110","BnaA01g08380D","BnaA01g08380D","chrA01",77,1671382,5645171,7.26294239324928,9.90406877132653,"chrA01",4019132,4020464,"Behenic_acid","A01","AT4G28490.1","AT4G28490"," Leucine-rich receptor-like protein kinase family protein ","scanone","GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468","protein kinase activity;protein serine/threonine kinase activity;protein tyrosine kinase activity;ATP binding;protein phosphorylation",1665566,5352789,77,77,33.85324508,86.54685233
"111","BnaA01g08440D","BnaA01g08440D","chrA01",76,2368420,5352789,3.43338071180915,5.01449949393908,"chrA01",4027280,4032855,"Behenic_acid","A01","AT4G28470.1","AT4G28470"," 26S proteasome regulatory subunit S2 1B ","scanone","GO:0000502;GO:0005488;GO:0030234;GO:0042176","proteasome complex;binding;enzyme regulator activity;regulation of protein catabolic process",1665566,5352789,76,76,33.85324508,86.54685233
"112","BnaA01g08460D","BnaA01g08460D","chrA01",72,4318350,5669171,4.70806954564148,6.06490863353137,"chrA01",4038456,4040383,"Behenic_acid","A01","AT4G28430.1","AT4G28430"," Reticulon family protein ","scanone","GO:0005783","endoplasmic reticulum",1665566,5352789,72,72,33.85324508,86.54685233
"113","BnaA01g08500D","BnaA01g08500D","chrA01",80.46065496,2209595,5352789,4.81928800195654,8.21238156635846,"chrA01",4056386,4065259,"Behenic_acid","A01","AT4G17610.1","AT4G17610"," tRNA/rRNA methyltransferase (SpoU) family protein ","scanone","GO:0003723;GO:0006396;GO:0008173","RNA binding;RNA processing;RNA methyltransferase activity",1665566,5352789,80.46065496,80.46065496,33.85324508,86.54685233
"114","BnaA01g08520D","BnaA01g08520D","chrA01",80.46065496,4081437,5352789,4.84347221149484,7.5414823412441,"chrA01",4076590,4079684,"Behenic_acid","A01","AT4G17620.1","AT4G17620"," glycine-rich protein ","scanone",NA,NA,1665566,5352789,80.46065496,80.46065496,33.85324508,86.54685233
"115","BnaA01g08530D","BnaA01g08530D","chrA01",80.46065496,3969347,5352789,10.3209134585625,18.061168291839,"chrA01",4079870,4081741,"Behenic_acid","A01","AT4G17640.1","AT4G17640"," casein kinase II  beta chain 2 ","scanone","GO:0005956;GO:0019887","protein kinase CK2 complex;protein kinase regulator activity",1665566,5352789,80.46065496,80.46065496,33.85324508,86.54685233
"116","BnaA01g08540D","BnaA01g08540D","chrA01",81,4025865,5352789,18.5102344596426,23.0215974537729,"chrA01",4081961,4083700,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,81,81,33.85324508,86.54685233
"117","BnaA01g08550D","BnaA01g08550D","chrA01",79.57860586,1665566,5912712,3.182208341637,4.96434946782869,"chrA01",4085413,4086183,"Behenic_acid","A01","AT4G17670.1","AT4G17670"," Protein of unknown function (DUF581) ","scanone",NA,NA,1665566,5352789,79.57860586,79.57860586,33.85324508,86.54685233
"118","BnaA01g08560D","BnaA01g08560D","chrA01",68,2209595,3969347,0.490167539623771,5.2231481072769,"chrA01",4101047,4103188,"Behenic_acid","A01",NA,NA,NA,"scanone",NA,NA,1665566,5352789,68,68,33.85324508,86.54685233
"119","BnaA01g08620D","BnaA01g08620D","chrA01",81,4195250,5352789,25.5574248390809,41.1268136485463,"chrA01",4139775,4141518,"Behenic_acid","A01","AT4G17720.1","AT4G17720"," RNA-binding (RRM/RBD/RNP motifs) family protein ","scanone","GO:0000166;GO:0003676","nucleotide binding;nucleic acid binding",1665566,5352789,81,81,33.85324508,86.54685233
"120","BnaA01g08630D","BnaA01g08630D","chrA01",80.46065496,4081437,5352789,6.22262355206038,10.3540407040083,"chrA01",4142215,4143988,"Behenic_acid","A01","AT4G17730.2","AT4G17730"," syntaxin of plants  23 ","scanone","GO:0005484;GO:0005515;GO:0006886;GO:0016020;GO:0016192","SNAP receptor activity;protein binding;intracellular protein transport;membrane;vesicle-mediated transport",1665566,5352789,80.46065496,80.46065496,33.85324508,86.54685233
"121","BnaA01g08700D","BnaA01g08700D","chrA01",105.4570361,2209595,9204942,1.54104023667302,4.24670219705198,"chrA01",4192101,4194421,"Behenic_acid","A01","AT4G17830.2","AT4G17830"," Peptidase M20/M25/M40 family protein ","scanone","GO:0008152;GO:0016787","metabolic process;hydrolase activity",1665566,5352789,105.4570361,105.4570361,33.85324508,86.54685233
"122","BnaA01g08710D","BnaA01g08710D","chrA01",80.46065496,3721293,5352789,14.6344578361239,18.9439727923063,"chrA01",4194505,4196204,"Behenic_acid","A01","AT4G17840.1","AT4G17840"," FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Abortive infection protein (InterPro:IPR003675); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G35260.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","scanone","GO:0016020","membrane",1665566,5352789,80.46065496,80.46065496,33.85324508,86.54685233
